positionName,company,location,min_salary,max_salary,skills,skill_categories,skills_count_single
Staff Machine Learning Engineer,A Place For Mom,"New York, NY",150000.0,170000.0,"['python', 'statistics', 'optimization', 'statistical modeling', 'machine learning', 'llm', 'tensorflow', 'pytorch', 'keras', 'scikit', 'xgboost', 'spark', 'databricks', 'data pipelines', 'sql', 'aws', 'security', 'communication skills']","[0, 1, 1, 1, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 6, 10, 10]","[1.0, 3.0, 2.0, 5.0, 3.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0]"
"Senior Machine Learning Engineer, Siri Attention and Invocation",Apple,"Cupertino, CA",143100.0,264200.0,"['optimization', 'machine learning', 'computer vision', 'llm', 'tensorflow', 'pytorch', 'critical thinking', 'audio signal processing', 'signal processing']","[1, 2, 2, 2, 3, 3, 10, 10, 10]","[0.0, 1.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0]"
Senior Compiler Verification Engineer - Deep Learning,NVIDIA,"Santa Clara, CA 95050",136000.0,264500.0,"['python', 'machine learning', 'deep learning', 'large language models', 'tensorflow', 'pytorch', 'cuda']","[0, 2, 2, 2, 3, 3, 9]","[1.0, 0.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
Machine Learning Researcher – Early-Stage AI Infrastructure,Durlston Partners,California,240000.0,360000.0,"['machine learning', 'github']","[2, 6]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
Data Scientist,Altak Group,Remote,135200.0,145600.0,"['statistics', 'machine learning', 'deep learning', 'nlp', 'large language models', 'data science', 'data mining', 'hadoop', 'sagemaker', 'tableau', 'model deployment', 'project management']","[1, 2, 2, 2, 2, 2, 2, 4, 6, 7, 8, 10]","[0.0, 1.0, 6.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]"
OR Data Scientist II,FedEx Dataworks,"Memphis, TN 38125",154368.4454,214483.18990000003,"['python', 'java', 'scala', 'calculus', 'linear algebra', 'statistics', 'optimization', 'machine learning', 'artificial intelligence', 'data science', 'tensorflow', 'pytorch', 'xgboost', 'spark', 'kafka', 'databricks', 'sql', 'mlflow', 'communication skills', 'operations research']","[0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 8, 10, 10]","[3.0, 4.0, 3.0, 3.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0]"
AI Software Engineering Tech Lead (AI Validation / AI Artifacts),Cisco Systems,"San Jose, CA",167798.7984,306056.1655,"['ai/ml', 'aws', 'azure', 'gcp', 'docker', 'kubernetes', 'grpc', 'security']","[2, 6, 6, 6, 6, 6, 8, 10]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 5.0, 0.0, 1.0, 0.0, 1.0]"
Senior CMS Data/Policy SME,ICF,"Reston, VA 20190",89203.0,183491.0,"['artificial intelligence', 'data science', 'data modeling', 'tableau', 'power bi', 'compliance']","[2, 2, 5, 7, 7, 10]","[0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0]"
Artificial Intelligence (AI) Subject Matter Expert,Cleary University,"Howell, MI 48843",156000.0,208000.0,"['optimization', 'prompt engineering', 'artificial intelligence']","[1, 2, 2]","[0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Member of Technical Staff - Applied Science - People Leader, AGI Autonomy",Amazon.com Services LLC,"San Francisco, CA",120000.0,350000.0,"['python', 'java', 'c++', 'natural language processing', 'reinforcement learning', 'large language models', 'ai/ml', 'foundation models']","[0, 0, 0, 2, 2, 2, 2, 2]","[3.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Research Data Scientist,University of California San Francisco,"San Francisco, CA 94143",69000.0,100200.0,"['python', 'r', 'statistics', 'classification', 'data science', 'big data', 'sql', 'project management', 'communication skills']","[0, 0, 1, 1, 2, 4, 5, 10, 10]","[2.0, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0]"
Data Scientist,Unified,"New York, NY 10022",96000.0,120000.0,"['python', 'unix', 'statistics', 'machine learning', 'llm', 'rag', 'prompt engineering', 'data science', 'spark', 'airflow', 'big data', 'etl', 'data wrangling', 'sql', 'aws', 'docker', 'git', 'tableau', 'business intelligence']","[0, 0, 1, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 5, 6, 6, 6, 7, 7]","[2.0, 1.0, 5.0, 0.0, 5.0, 1.0, 3.0, 2.0, 0.0, 0.0, 0.0]"
AI Development Expert,SAP,"Saint Louis Park, MN 55416",164700.0,374200.0,"['python', 'java', 'go', 'llm', 'prompt engineering', 'finance', 'compliance']","[0, 0, 0, 2, 2, 10, 10]","[3.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]"
AI Engineer - Marquee Team - Dallas - GBM Public,Goldman Sachs,"Dallas, TX 75201",118543.43340000002,200986.68220000004,"['python', 'java', 'c++', 'statistics', 'time series analysis', 'machine learning', 'deep learning', 'natural language processing', 'generative ai', 'ai/ml', 'data science', 'finance', 'physics']","[0, 0, 0, 1, 1, 2, 2, 2, 2, 2, 2, 10, 10]","[3.0, 2.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]"
Machine Learning Manager - Apple Ads,Apple,"Cupertino, CA",252400.0,378700.0,"['python', 'r', 'statistics', 'classification', 'clustering', 'regression', 'machine learning', 'anomaly detection', 'data science', 'data mining', 'pandas', 'spark', 'data engineering', 'sql', 'data warehousing', 'tableau', 'data visualization', 'finance', 'operations research']","[0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 4, 4, 5, 5, 7, 7, 10, 10]","[2.0, 4.0, 4.0, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 2.0]"
"Senior Software Engineer, AI/ML, Google Cloud Compute",Google,"Sunnyvale, CA",166000.0,244000.0,"['optimization', 'natural language processing', 'reinforcement learning', 'artificial intelligence', 'model deployment', 'model evaluation', 'distributed computing', 'security']","[1, 2, 2, 2, 8, 8, 9, 10]","[0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0]"
